State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,68.0,1500,3500,2500,2007-06-12
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,1500,3750,2375,2007-06-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,28.0,1500,3500,2500,2007-06-14
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,27.0,1800,3750,2750,2007-06-15
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,20.0,1800,3500,2750,2007-06-16
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,37.0,2000,3500,2750,2007-06-19
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,27.0,2000,2800,0,2007-06-20
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,18.0,2250,4750,3500,2007-06-21
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,17.0,2250,4750,3500,2007-06-22
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,15.0,2250,5000,3500,2007-06-23
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,11.0,2250,5000,3600,2007-06-26
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,15.0,2500,4500,3500,2007-06-27
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,6.0,3000,4500,4000,2007-06-29
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,6.0,3000,5000,3750,2007-07-05
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,6.0,3000,5000,4500,2007-07-06
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.0,3500,3875,3750,2007-07-07
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.0,4000,5000,4500,2007-07-07
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.0,3000,3375,3250,2007-07-07
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.0,2500,3375,3125,2007-07-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.0,3500,3875,3750,2007-07-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.0,4000,4500,4250,2007-07-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,1.9,2500,5000,4000,2008-04-25
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,6.5,2000,5625,3500,2008-04-29
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,11.6,1750,5500,3500,2008-04-30
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,9.2,1750,4500,3125,2008-05-02
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,4.0,1750,5000,3125,2008-05-03
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,10.6,1750,4000,2750,2008-05-06
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,38.7,1750,3750,2500,2008-05-07
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,15.5,1750,3750,2500,2008-05-08
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,20.1,1800,3250,2250,2008-05-09
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,34.0,1800,3250,2250,2008-05-10
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,27.9,1500,3500,2500,2008-05-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,21.8,1750,3250,2250,2008-05-14
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,20.3,1500,3000,2000,2008-05-15
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,24.0,1500,3000,2100,2008-05-16
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,59.6,1600,3500,2250,2008-05-17
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,56.6,1500,3250,2250,2008-05-20
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,48.0,1500,3250,2250,2008-05-21
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,35.0,1200,3250,2250,2008-05-22
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,37.8,1200,3500,2250,2008-05-23
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,32.3,1200,3250,2250,2008-05-24
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,7.5,1500,3500,2250,2008-05-26
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,13.3,1500,3500,2250,2008-05-27
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,32.1,1500,3500,2250,2008-05-28
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,29.0,1500,3250,2250,2008-05-29
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,69.8,1500,3250,2250,2008-05-30
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,45.6,1600,3500,2500,2008-05-31
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,3.1,1600,3500,2500,2008-06-02
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.2,1600,3750,2500,2008-06-03
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,45.9,1600,3750,2500,2008-06-04
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,24.6,1300,3250,2375,2008-06-05
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,29.5,1300,3125,2375,2008-06-06
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,15.3,833,3333,2333,2008-06-07
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,39.9,1200,3125,2375,2008-06-10
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,35.2,1200,3750,2500,2008-06-11
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,28.7,1200,3750,2500,2008-06-12
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,34.0,1300,4000,2500,2008-06-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,54.7,1300,3750,1875,2008-06-14
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,75.2,1300,3250,2500,2008-06-17
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,20.2,1000,3250,2500,2008-06-18
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,47.4,1000,3500,2500,2008-06-19
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,42.7,1750,3750,2500,2008-06-20
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,26.5,2000,3750,2750,2008-06-21
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,65.4,2250,4000,2750,2008-06-24
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,53.8,2250,3750,2750,2008-06-25
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,56.1,1800,3750,2750,2008-06-26
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,31.7,1600,3750,2250,2008-06-27
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,69.7,1600,3500,2750,2008-06-28
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,14.0,1600,4000,2750,2008-07-02
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,18.4,1600,4000,2750,2008-07-03
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,14.0,1600,3750,2750,2008-07-04
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,4.0,1600,3750,3000,2008-07-05
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,15.5,2000,3750,2500,2008-07-08
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,6.9,2000,3750,2500,2008-07-09
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,0.7,2000,4000,2500,2008-07-10
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,3.7,2000,3750,3250,2008-07-11
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,8.7,2000,4000,3500,2008-07-12
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,1.0,2000,3750,3250,2008-07-14
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,3.3,2000,3750,3250,2008-07-15
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,9.8,2250,3750,3000,2008-07-16
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.5,2000,3750,3000,2008-07-17
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.9,2000,3750,3000,2008-07-18
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,0.7,2000,3500,2750,2008-07-22
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,3.3,2500,3500,3125,2008-07-24
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,22.8,3000,7500,5045,2011-06-23
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,21.3,3000,7000,5045,2011-06-24
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,13.8,3000,7000,5045,2011-06-25
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,13.8,4000,7000,5310,2011-06-28
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,5.1,5000,7500,6083,2011-06-29
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,8.3,5000,7500,6083,2011-06-30
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,24.5,5000,7500,6083,2011-07-01
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,10.4,5000,7500,6083,2011-07-02
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,6.7,5625,8000,6750,2011-07-05
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,7.4,3125,6250,5000,2014-06-03
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,28.0,3125,6250,5000,2014-06-04
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,31.9,3125,6250,5000,2014-06-05
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.5,3500,6250,4975,2014-06-06
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,28.0,4000,6500,5167,2014-06-07
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,0.6,3125,6250,4742,2014-06-09
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,45.9,3500,5625,4533,2014-06-11
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,30.6,3500,5625,4433,2014-06-12
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,45.4,3125,5000,4067,2014-06-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,33.5,3500,5000,3983,2014-06-14
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,17.8,3000,6250,4392,2014-06-17
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,39.8,3000,5500,3933,2014-06-18
Kerala,Kollam,Sasthamkotta,Other,Dry Fruits,0.5,1600,1800,1700,2015-02-04
Kerala,Kollam,Sasthamkotta,Other,Dry Fruits,0.5,1700,1900,1800,2015-05-06
Assam,Darrang,Kharupetia,Other,Dry Fruits,1.2,1700,1800,1750,2005-08-10
Assam,Darrang,Kharupetia,Other,Dry Fruits,2.5,600,700,650,2005-08-17
Assam,Darrang,Kharupetia,Other,Dry Fruits,1.0,1600,1700,1650,2005-09-14
Assam,Darrang,Kharupetia,Other,Dry Fruits,1.2,1800,1900,1850,2005-09-28
Assam,Darrang,Kharupetia,Other,Dry Fruits,1.0,2500,2800,2650,2005-12-13
Assam,Darrang,Kharupetia,Other,Dry Fruits,1.5,2000,2200,2100,2005-12-14
West Bengal,Darjeeling,Kalimpong,Other,Dry Fruits,8.0,6500,8500,7500,2022-08-12
West Bengal,Darjeeling,Kalimpong,Other,Dry Fruits,8.0,3000,4000,3500,2022-09-26
West Bengal,Darjeeling,Kalimpong,Other,Dry Fruits,12.0,2000,3000,2500,2023-06-09
West Bengal,Darjeeling,Kalimpong,Other,Dry Fruits,4.0,4000,6000,5000,2023-08-21
Uttar Pradesh,Kanpur,Jhijhank,Almond(Badam),Dry Fruits,3.0,2200,2300,2250,2019-01-28
Uttar Pradesh,Kanpur,Jhijhank,Almond(Badam),Dry Fruits,0.5,8500,8700,8600,2019-03-11
Uttar Pradesh,Kanpur,Jhijhank,Almond(Badam),Dry Fruits,0.08,58000,59000,58500,2019-06-19
Uttar Pradesh,Agra,Fatehabad,Other,Dry Fruits,0.01,4000,4000,4000,2006-06-25
Uttar Pradesh,Agra,Fatehabad,Other,Dry Fruits,0.02,4000,4000,4000,2006-06-27
Uttar Pradesh,Agra,Fatehabad,Other,Dry Fruits,0.01,4000,4500,4000,2006-06-28
Uttar Pradesh,Agra,Fatehabad,Other,Dry Fruits,0.01,5000,5000,5000,2006-07-08
Jharkhand,Palamu,Daltenganj,Other,Dry Fruits,1.2,2700,2800,2750,2008-08-16
